0,11372.022866183288
10,6765.481305870143
20,6289.737171621047
30,5910.054044949775
40,5738.683520681371
50,5449.76697392236
60,5347.277939634899
70,5347.277939634899
80,5303.462553784495
90,5001.529111650223
100,5001.529111650223
110,5001.529111650223
120,5001.529111650223
130,5001.529111650223
140,4970.920352339617
150,4970.920352339617
160,4949.486708687107
170,4949.486708687107
180,4949.486708687107
190,4949.486708687107
200,4949.486708687107
210,4949.486708687107
220,4949.486708687107
230,4949.486708687107
240,4949.486708687107
250,4949.486708687107
260,4928.053065034596
270,4928.053065034596
280,4928.053065034596
290,4928.053065034596
300,4928.053065034596
310,4928.053065034596
320,4928.053065034596
330,4928.053065034596
340,4907.994472085623
350,4907.994472085623
360,4907.994472085623
370,4907.994472085623
380,4907.994472085623
390,4907.994472085623
400,4907.994472085623
410,4907.994472085623
420,4907.994472085623
430,4907.994472085623
440,4887.935879136649
450,4887.935879136649
460,4887.935879136649
470,4887.935879136649
480,4887.935879136649
490,4887.935879136649
500,4887.935879136649
510,4887.935879136649
520,4887.935879136649
530,4887.935879136649
540,4887.935879136649
550,4887.935879136649
560,4887.935879136649
570,4887.935879136649
580,4887.935879136649
590,4887.935879136649
600,4887.935879136649
610,4887.935879136649
620,4887.935879136649
630,4887.935879136649
640,4887.935879136649
650,4887.935879136649
660,4887.935879136649
670,4876.100397846156
680,4876.100397846156
690,4876.100397846156
700,4876.100397846156
710,4876.100397846156
720,4876.100397846156
730,4876.100397846156
740,4876.100397846156
750,4876.100397846156
760,4876.100397846156
770,4876.100397846156
780,4876.100397846156
790,4876.100397846156
800,4850.18781774905
810,4850.18781774905
820,4836.110718942437
830,4836.110718942437
840,4836.110718942437
850,4836.110718942437
860,4836.110718942437
870,4836.110718942437
880,4836.110718942437
890,4836.110718942437
900,4836.110718942437
910,4836.110718942437
920,4836.110718942437
930,4836.110718942437
940,4836.110718942437
950,4836.110718942437
960,4836.110718942437
970,4836.110718942437
980,4836.110718942437
990,4836.110718942437
1000,4836.110718942437
1010,4836.110718942437
1020,4836.110718942437
1030,4836.110718942437
1040,4836.110718942437
1050,4836.110718942437
1060,4836.110718942437
1070,4836.110718942437
1080,4836.110718942437
1090,4836.110718942437
1100,4836.110718942437
1110,4836.110718942437
1120,4836.110718942437
1130,4836.110718942437
1140,4836.110718942437
1150,4836.110718942437
1160,4836.110718942437
1170,4836.110718942437
1180,4836.110718942437
1190,4836.110718942437
1200,4836.110718942437
