0,934.4867569203273
10,729.2092654766636
20,689.214043790728
30,664.7959363492558
40,648.425481027122
50,642.7254968006004
60,630.9570756730513
70,626.4218890519727
80,616.9773013441447
90,616.3345640808573
100,611.3304446450377
110,610.7406780955469
120,609.9015396964271
130,609.9015396964271
140,609.9015396964271
150,609.2412453459152
160,609.2412453459152
170,609.2412453459152
180,603.4491845438307
190,603.4491845438307
200,603.4491845438307
210,603.4491845438307
220,603.4491845438306
230,603.4491845438306
240,603.4491845438306
250,603.4491845438306
260,603.4491845438306
270,603.4491845438306
280,603.4491845438306
290,603.4491845438306
300,603.4491845438306
310,603.4491845438306
320,603.4491845438306
330,603.4491845438306
340,603.4491845438306
350,603.4491845438306
360,603.4491845438306
370,603.4491845438306
380,603.4491845438306
390,603.4491845438306
400,603.4491845438306
410,603.4491845438306
420,603.4491845438306
430,603.4491845438306
440,603.4491845438306
450,603.4491845438306
460,603.4491845438306
470,603.4491845438306
480,603.4491845438306
490,603.4491845438306
500,603.4491845438306
510,603.4491845438306
520,603.4491845438306
530,603.4491845438306
540,603.4491845438306
550,603.4491845438306
560,603.4491845438306
570,603.4491845438306
580,603.4491845438306
590,603.4491845438306
600,603.4491845438306
610,603.4491845438306
620,603.4491845438306
630,603.4491845438306
640,603.4491845438306
650,603.4491845438306
660,603.4491845438306
670,603.4491845438306
680,603.4491845438306
690,603.4491845438306
700,603.4491845438306
710,603.4491845438306
720,603.4491845438306
730,603.4491845438306
740,603.4491845438306
750,603.4491845438306
760,603.4491845438306
770,603.4491845438306
780,603.4491845438306
790,603.4491845438306
800,603.4491845438306
810,603.4491845438306
820,603.4491845438306
830,603.4491845438306
840,603.4491845438306
850,603.4491845438306
860,603.4491845438306
870,603.4491845438306
880,603.4491845438306
890,603.4491845438306
900,603.4491845438306
910,603.4491845438306
920,603.4491845438306
930,603.4491845438306
940,603.4491845438306
950,603.4491845438306
960,603.4491845438306
970,603.4491845438306
980,603.4491845438306
990,603.4491845438306
1000,603.4491845438306
1010,603.4491845438306
1020,603.4491845438306
1030,603.4491845438306
1040,603.4491845438306
1050,603.4491845438306
1060,603.4491845438306
1070,603.4491845438306
1080,603.4491845438306
1090,603.4491845438306
1100,603.4491845438306
1110,600.5253381540156
1120,600.5253381540156
1130,599.4946287061268
1140,599.4946287061268
1150,598.8146981956647
1160,598.8146981956647
1170,597.783988747776
1180,597.783988747776
1190,597.783988747776
1200,597.783988747776
