0,925.7690375355419
10,743.7163974801571
20,687.4030752377741
30,657.4343872819131
40,646.6058420990712
50,636.1420748864361
60,627.1417081790598
70,621.1168180844464
80,616.5328260494206
90,615.8933734175359
100,614.4947311614008
110,612.982838928077
120,612.7675489094875
130,612.0265486958642
140,610.5927063530453
150,610.5927063530453
160,610.5927063530453
170,610.5927063530453
180,610.2034135347915
190,610.2034135347915
200,610.2034135347914
210,610.2034135347914
220,610.2034135347914
230,609.9015396964271
240,609.9015396964271
250,609.9015396964271
260,609.9015396964271
270,609.9015396964271
280,609.9015396964271
290,609.9015396964271
300,609.9015396964271
310,609.9015396964271
320,609.9015396964271
330,609.9015396964271
340,609.9015396964271
350,609.9015396964271
360,609.9015396964271
370,609.9015396964271
380,609.9015396964271
390,609.9015396964271
400,609.9015396964271
410,609.9015396964271
420,609.9015396964271
430,609.9015396964271
440,609.9015396964271
450,609.9015396964271
460,609.9015396964271
470,609.9015396964271
480,609.9015396964271
490,609.9015396964271
500,609.9015396964271
510,609.9015396964271
520,609.9015396964271
530,609.9015396964271
540,609.9015396964271
550,609.9015396964271
560,609.9015396964271
570,609.9015396964271
580,609.9015396964271
590,609.9015396964271
600,609.9015396964271
610,609.9015396964271
620,609.9015396964271
630,609.9015396964271
640,609.8846227121976
650,609.8846227121976
660,609.2412453459152
670,609.2412453459152
680,609.2412453459152
690,609.2412453459152
700,609.2412453459152
710,609.2412453459152
720,609.2412453459152
730,609.2412453459152
740,609.2412453459152
750,609.2412453459152
760,609.2412453459152
770,609.2412453459152
780,609.2412453459152
790,609.2412453459152
800,609.2412453459152
810,609.2412453459152
820,609.2412453459152
830,609.2412453459152
840,609.2412453459152
850,609.2412453459152
860,609.2412453459152
870,609.2412453459152
880,609.2412453459152
890,609.2412453459152
900,609.2412453459152
910,609.2412453459152
920,609.2412453459152
930,609.2412453459152
940,609.2412453459152
950,609.2412453459152
960,609.2412453459152
970,609.2412453459152
980,609.2412453459152
990,609.2412453459152
1000,609.2412453459152
1010,609.2412453459152
1020,609.2412453459152
1030,609.2412453459152
1040,609.2412453459152
1050,609.2412453459152
1060,609.2412453459152
1070,609.2412453459152
1080,609.2412453459152
1090,607.2123781491215
1100,606.96978014325
1110,603.5760495498605
1120,603.5760495498605
1130,603.5760495498605
1140,603.5760495498605
1150,603.4491845438307
1160,603.4491845438307
1170,603.4491845438307
1180,603.4491845438307
1190,603.4491845438307
1200,603.4491845438307
